Razón Social,Gpo de Cliente,ClaseDoc.,Num.Factura,Sector,Canal,Fecha.Doc,Zona.Vtas,Almacen,Denominacion Material,Cantidad UMV,UM.Vtas,Cantidad UMB,UM.Base,Prec.Unitario,Monto Neto,IVA,Importe Final,Doc.Comercial,Cond.Pago,Fec.Venc.,Moneda.Doc.,Status de Anulacion,Doc.Anulac,Grp.Vend,Vendedor,Referencia,Pedido.Vta,Jerarquía 1,Jerarquía 2,Jerarquía 3,UM.Peso,Peso.Fact,Peso.Total,Um.PesoGen,Ramo,Gr.Material,Gr.Articulo,Tipo.Cambio,Mes,Ejercicio,Prec.Unitario 2,Monto Neto 2,IVA 2,Importe Final 2,Conc.Busq,Codigo_Mat,Listas_precios,,Cod_cliente,,Ind_retcl,Ind_auto_retcl,fechahora,CodMot,Tx Motivo,CodVend,cod_gpo_cliente,cod_clase_doc,cod_sector,cod_canal,cod_zona_ventas,cod_doc_comercial,cod_grp_vend,cod_ramo,cod_gr_material,cod_gr_articulo,cod_lista_precio,cod_tx_motivo,cod_cliente_fk,codigo_mat_fk,cod_vendedor_fk,cod_condicion_pago_fk,cod_moneda_fk,dim_cliente_id,dim_producto_id,dim_vendedor_id,dim_condicion_pago_id,dim_moneda_id,dim_gpo_cliente_id,dim_clase_doc_id,dim_sector_id,dim_canal_id,dim_zona_ventas_id,dim_doc_comercial_id,dim_grp_vend_id,dim_ramo_id,dim_gr_material_id,dim_gr_articulo_id,dim_lista_precio_id,dim_tx_motivo_id,batch_id,line_hash,quality_flags
FARMAHUMANA C.A.,Cadenas,Fact. Nac. Pharsana,6000123139,Cuidado Personal,Venta Directa,20250507,Zona Oriente,3000,FRIENDS TH INTIMA 24P,1,CS,24,PAQ,"2123,28","2123,28","339,72",2463,Factura,Crédito 07 Días,20250514,VED,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606094,1002056183,Friends,,Original,KG,"0,003",,"0,003",Farmacia,PH-TH Travel Pack,TOALLAS HUMEDAS,"91,2113",5,2025,"23,28","23,28","3,72",27,,50001057,Cadenas,,10002469,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_9EE6AAAA70,GRM_19779DA001,GRA_280AA09ADE,LPR_620A372838,TXM_UNKNOWN,10002469,50001057,100080,NT07,VED,1697,31,5,4,2,23,1,2,1,12,1,17,40,11,3,12,1,demo_ids_20260218,6fd30990a5800e3151505526045a4bfa,
FARMAHUMANA C.A.,Cadenas,Fact. Nac. Pharsana,6000123139,Cuidado Personal,Venta Directa,20250507,Zona Oriente,3000,CHICCO ACEITE CREMOSO 200 ML,1,CS,10,ST,"2754,6","2754,6","440,74","3195,34",Factura,Crédito 07 Días,20250514,VED,NA,,GV Ger. Reg. Oriente,OSKARINA DEL C. VILLARRUEL,00-0606094,1002056183,Chicco,200,Original,KG,"0,002",,"0,002",Farmacia,PH-Aceite,HIGIENE PERSONAL,"91,2113",5,2025,"30,2","30,2","4,83","35,03",,50001006,Cadenas,,10002469,10,1,X,02.07.2025 - 08:40:06,,,100080,GPC_E047C60D89,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_C6E0D5E058,DCO_4509257306,GRV_1B03B34C7F,RAM_9EE6AAAA70,GRM_FA814C815B,GRA_840BF734C1,LPR_620A372838,TXM_UNKNOWN,10002469,50001006,100080,NT07,VED,1697,46,5,4,2,23,1,2,1,12,1,17,40,14,2,12,1,demo_ids_20260218,35f5d7d15312c5da707e10c1c2c58e3b,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123415,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,CHICCO COLONIA 220 ML,54,CS,540,ST,"3759,7","203023,8","32483,81","235507,61",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606460,1002056333,Chicco,220,Original,KG,"106,92",,"106,92",Distribuidores Enf.,PH-Colonia,HIGIENE PERSONAL,"93,0623",5,2025,"40,4","2181,59","349,05","2530,64",,50000970,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_0C22511549,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000970,100026,NT21,VED,1699,4,1,7,2,24,1,2,1,13,1,20,48,2,2,13,1,demo_ids_20260218,d63afdff32aecc99ec452178c31e40c0,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123415,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,CHICCO COLONIA 100ML,20,CS,560,ST,"5784,8",115696,"18511,36","134207,36",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606460,1002056333,Chicco,100,Original,KG,"49,28",,"49,28",Distribuidores Enf.,PH-Colonia,HIGIENE PERSONAL,"93,0623",5,2025,"62,16","1243,21","198,91","1442,12",,50001011,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_0C22511549,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50001011,100026,NT21,VED,1699,3,1,7,2,24,1,2,1,13,1,20,48,2,2,13,1,demo_ids_20260218,ca205c981c4fd82a5e047492c10ce412,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123415,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,CHICCO TALCO 100G,6,CS,144,ST,"5561,52","33369,12","5339,06","38708,18",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606460,1002056333,Chicco,100,Original,KG,"14,602",,"14,602",Distribuidores Enf.,PH-Talco,HIGIENE PERSONAL,"93,0623",5,2025,"59,76","358,57","57,37","415,94",,50001045,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_25EE93678E,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50001045,100026,NT21,VED,1699,20,1,7,2,24,1,2,1,13,1,20,48,12,2,13,1,demo_ids_20260218,8b7bca56669b826de0a2708afc9ca2f5,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123415,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,CHICCO TALCO 200 G,2,CS,48,ST,"9849,6","19699,2","3151,87","22851,07",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606460,1002056333,Chicco,200,Original,KG,"9,6",,"9,6",Distribuidores Enf.,PH-Talco,HIGIENE PERSONAL,"93,0623",5,2025,"105,84","211,68","33,87","245,55",,50000969,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_25EE93678E,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000969,100026,NT21,VED,1699,71,1,7,2,24,1,2,1,13,1,20,48,12,2,13,1,demo_ids_20260218,8791fc1898a7136906332547338b8532,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123415,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,CHICCO ACEITE 220 ML,4,CS,40,ST,"4429,8","17719,2","2835,07","20554,27",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606460,1002056333,Chicco,220,Original,KG,"7,28",,"7,28",Distribuidores Enf.,PH-Aceite,HIGIENE PERSONAL,"93,0623",5,2025,"47,6","190,4","30,46","220,87",,50000971,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_FA814C815B,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000971,100026,NT21,VED,1699,80,1,7,2,24,1,2,1,13,1,20,48,14,2,13,1,demo_ids_20260218,1572cb5e76f6d7ec9e0522da1a6db9a3,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123415,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,CHICCO LOCION 100 ML,3,CS,84,ST,"5081,16","15243,48","2438,96","17682,44",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606460,1002056333,Chicco,100,Original,KG,"8,348",,"8,348",Distribuidores Enf.,PH-Loción,HIGIENE PERSONAL,"93,0623",5,2025,"54,6","163,8","26,21","190,01",,50001020,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_6F94CD7005,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50001020,100026,NT21,VED,1699,21,1,7,2,24,1,2,1,13,1,20,48,13,2,13,1,demo_ids_20260218,fe5a907547c58a3c7258566a6de5c62f,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123415,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,CHICCO LOCION 200 ML,1,CS,10,ST,"3089,7","3089,7","494,35","3584,05",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606460,1002056333,Chicco,200,Original,KG,"1,96",,"1,96",Distribuidores Enf.,PH-Loción,HIGIENE PERSONAL,"93,0623",5,2025,"33,2","33,2","5,31","38,51",,50000965,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_6F94CD7005,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000965,100026,NT21,VED,1699,32,1,7,2,24,1,2,1,13,1,20,48,13,2,13,1,demo_ids_20260218,7a23af2ddcb0e9b23206575641e9c65e,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123415,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,CHICCO COTONCITO 60 PZA,7,CS,336,PAQ,"4377,6","30643,2","4902,91","35546,11",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606460,1002056333,Chicco,60,Original,KG,"4,368",,"4,368",Distribuidores Enf.,PH-Hisopos,ALGODONES PT,"93,0623",5,2025,"47,04","329,28","52,68","381,96",,50001024,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_5BE241158E,GRA_3E0276107A,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50001024,100026,NT21,VED,1699,11,1,7,2,24,1,2,1,13,1,20,48,8,4,13,1,demo_ids_20260218,53aa0fa5efbd53bf4b80dbb9a0f2dd99,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123415,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,CHICCO PROMO COTONCITO 300P PAGA 200P,2,CS,24,PAQ,"2657,88","5315,76","850,52","6166,28",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606460,1002056333,Chicco,300,Original,KG,"1,848",,"1,848",Distribuidores Enf.,PH-Hisopos,ALGODONES PT,"93,0623",5,2025,"28,56","57,12","9,14","66,26",,50001051,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_5BE241158E,GRA_3E0276107A,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50001051,100026,NT21,VED,1699,56,1,7,2,24,1,2,1,13,1,20,48,8,4,13,1,demo_ids_20260218,f8971b7626f49339c79d3672db772174,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123416,Absorbentes,Venta Directa,20250513,Zona Occidente,3000,CHICCO PAÑAL DE NIÑO XG REG (8X20),15,PAK,120,PAQ,"3722,48","55837,2","8933,95","64771,15",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606461,1002056333,Chicco,20,Pañal Desechable,KG,38520,,38520,Distribuidores Enf.,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,"93,0623",5,2025,40,600,96,696,,50000993,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000993,100026,NT21,VED,1699,28,1,7,2,24,1,1,1,13,1,20,48,15,7,13,1,demo_ids_20260218,0f8d286e2c5984f81b548bd5cd36ef76,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123416,Absorbentes,Venta Directa,20250513,Zona Occidente,3000,CHICCO PAÑAL DE NIÑO XXG REG (8X20),10,PAK,80,PAQ,"3722,48","37224,8","5955,97","43180,77",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606461,1002056333,Chicco,20,Pañal Desechable,KG,25680,,25680,Distribuidores Enf.,PH-Pañal Anatóm. T3,ABSORBENTES NIÑOS,"93,0623",5,2025,40,400,64,464,,50001139,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_446AFEA7D9,GRA_5C19BF7942,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50001139,100026,NT21,VED,1699,29,1,7,2,24,1,1,1,13,1,20,48,15,7,13,1,demo_ids_20260218,34de45d1085ff8dcc03bdcaac241f3e7,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123416,Absorbentes,Venta Directa,20250513,Zona Occidente,3000,SECUREZZA CLASSIC L REG (6x6),3,PAK,18,PAQ,"3484,26","10452,78","1672,44","12125,22",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606461,1002056333,Securezza,6,Classic,KG,11232,,11232,Distribuidores Enf.,PH-Protector Incont.,INCONTINENCIA,"93,0623",5,2025,"37,44","112,32","17,97","130,29",,50000627,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_EA9690A4B4,GRA_55B30A1B7A,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000627,100026,NT21,VED,1699,7,1,7,2,24,1,1,1,13,1,20,48,4,1,13,1,demo_ids_20260218,1565b1add3fb6822052f461f1fb6c2b7,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123416,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,AMY MOTAS DE ALGODON 50P,5,CS,60,PAQ,"2021,28","10106,4","1617,02","11723,42",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606461,1002056333,Amy,50,Original,KG,"2,4",,"2,4",Distribuidores Enf.,PH-Motas De Algodón,ALGODONES PT,"93,0623",5,2025,"21,72","108,6","17,38","125,97",,50000517,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_B5ACEE8C50,GRA_3E0276107A,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000517,100026,NT21,VED,1699,35,1,7,2,24,1,2,1,13,1,20,48,6,4,13,1,demo_ids_20260218,73e1bda8a601d8e29e1d16088f7b0485,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123416,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,AMY HISOPOS 60 P,7,CS,336,PAQ,"3975,84","27830,88","4452,94","32283,82",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606461,1002056333,Amy,60,Original,KG,"4,536",,"4,536",Distribuidores Enf.,PH-Hisopos,ALGODONES PT,"93,0623",5,2025,"42,72","299,06","47,85","346,91",,50000443,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_5BE241158E,GRA_3E0276107A,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000443,100026,NT21,VED,1699,39,1,7,2,24,1,2,1,13,1,20,48,8,4,13,1,demo_ids_20260218,09b86d0371e669431c6cd1cec0ec09e4,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123416,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,AMY CHAMPU 200CC OVAL,7,CS,70,ST,"2177,7","15243,9","2439,02","17682,92",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606461,1002056333,Amy,200,Original,KG,"11,83",,"11,83",Distribuidores Enf.,PH-Champú,HIGIENE PERSONAL,"93,0623",5,2025,"23,4","163,8","26,21","190,01",,50000532,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_54864A5F46,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000532,100026,NT21,VED,1699,76,1,7,2,24,1,2,1,13,1,20,48,23,2,13,1,demo_ids_20260218,e2bfaab45ddfa442937cf2595a48de44,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123416,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,AMY TALCO 200G,3,CS,72,ST,9336,28008,"4481,28","32489,28",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606461,1002056333,Amy,200,Original,KG,"14,4",,"14,4",Distribuidores Enf.,PH-Talco,HIGIENE PERSONAL,"93,0623",5,2025,"100,32","300,96","48,15","349,11",,50000106,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_25EE93678E,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000106,100026,NT21,VED,1699,36,1,7,2,24,1,2,1,13,1,20,48,12,2,13,1,demo_ids_20260218,8ef70bd50db40bb7b55b65c9de89ada6,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123416,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,AMY ACEITE 220CC OVAL,3,CS,30,ST,"3564,3","10692,9","1710,86","12403,76",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606461,1002056333,Amy,220,Original,KG,"4,98",,"4,98",Distribuidores Enf.,PH-Aceite,HIGIENE PERSONAL,"93,0623",5,2025,"38,3","114,9","18,38","133,28",,50000899,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_FA814C815B,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000899,100026,NT21,VED,1699,61,1,7,2,24,1,2,1,13,1,20,48,14,2,13,1,demo_ids_20260218,f8880830c0bc895364e3f62ee650cea8,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123416,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,AMY COLONIA 220CC OVAL,35,CS,350,ST,"2959,4",103579,"16572,66","120151,66",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606461,1002056333,Amy,220,Original,KG,70,,70,Distribuidores Enf.,PH-Colonia,HIGIENE PERSONAL,"93,0623",5,2025,"31,8","1113,01","178,08","1291,09",,50000902,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_0C22511549,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000902,100026,NT21,VED,1699,17,1,7,2,24,1,2,1,13,1,20,48,2,2,13,1,demo_ids_20260218,1243710d6bccdb5b60a4d795245ed7ca,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123417,Absorbentes,Venta Directa,20250513,Zona Occidente,3000,SECUREZZA PROTECTOR DE CAMA (6X10),3,PAK,18,PAQ,"3445,14","10335,42","1653,67","11989,09",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606462,1002056333,Securezza,10,Protector de Cama,KG,12240,,12240,Distribuidores Enf.,PH-Protector de Cama,INCONTINENCIA,"93,0623",5,2025,"37,02","111,06","17,77","128,83",,50000957,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_F444BABE37,GRA_55B30A1B7A,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000957,100026,NT21,VED,1699,55,1,7,2,24,1,1,1,13,1,20,48,16,1,13,1,demo_ids_20260218,e5e938bd7f0a9163d0ae3fc7646b2904,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123417,Absorbentes,Venta Directa,20250513,Zona Occidente,3000,SECUREZZA POST PARTO  (12X15),20,PAK,240,PAQ,"2512,68","50253,6","8040,58","58294,18",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606462,1002056333,Securezza,15,Anatómica,KG,42000,,42000,Distribuidores Enf.,PH-Toalla Post-Parto,INCONTINENCIA,"93,0623",5,2025,27,540,"86,4","626,4",,50001021,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50001021,100026,NT21,VED,1699,2,1,7,2,24,1,1,1,13,1,20,48,1,1,13,1,demo_ids_20260218,d12a0ab04bda4973cbf45305b72195ed,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123417,Absorbentes,Venta Directa,20250513,Zona Occidente,3000,SECUREZZA POST PARTO PREMIUM (12X10),26,PAK,312,PAQ,"2077,2","54007,2","8641,14","62648,34",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606462,1002056333,Securezza,10,Anatómica,KG,54600,,54600,Distribuidores Enf.,PH-Toalla Post-Parto,INCONTINENCIA,"93,0623",5,2025,"22,32","580,33","92,85","673,19",,50000632,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_05D49D207B,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_401CA6A5C7,GRA_55B30A1B7A,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000632,100026,NT21,VED,1699,1,1,7,2,24,1,1,1,13,1,20,48,1,1,13,1,demo_ids_20260218,8a80240e7993504c7cde187ebb450bb6,
LOAGRO'S C.A,Distribuidores,Fact. Nac. Pharsana,6000123417,Cuidado Personal,Venta Directa,20250513,Zona Occidente,3000,SECUREZZA BODYCARE LOCION HIDRATAN 350ML,1,CS,12,ST,"6845,64","6845,64","1095,3","7940,94",Factura,Crédito 21 días,20250603,VED,NA,,GV Ger. Reg. DEnfoc.,PEDRO A. COLMENARES,00-0606462,1002056333,Securezza,,Bodycare,KG,"4,08",,"4,08",Distribuidores Enf.,PH-Loción,HIGIENE PERSONAL,"93,0623",5,2025,"73,56","73,56","11,77","85,33",,50000951,Distribuidores,,10002472,11,1,X,02.07.2025 - 08:40:06,,,100026,GPC_78D8F57DA6,CLD_46DF47F1B9,SEC_37A53DB31E,CAN_0C1F625266,ZVT_EBD59C2530,DCO_4509257306,GRV_1D1C255950,RAM_393D7515D4,GRM_6F94CD7005,GRA_840BF734C1,LPR_6624D6AA88,TXM_UNKNOWN,10002472,50000951,100026,NT21,VED,1699,77,1,7,2,24,1,2,1,13,1,20,48,13,2,13,1,demo_ids_20260218,fc8bcd3f0b7164a5008ea8f9ca47a295,
